rater,team,individual,survey,metric,value,team_number,individual_id
-2700005,27,5,2,Ambition,53.0,27,5
-1900003,19,3,2,Wellbeing,91.0,19,3
-1900003,19,3,2,Team Access,84.0,19,3
-1900003,19,3,2,Productivity,85.0,19,3
-1900003,19,3,2,Capacity,82.0,19,3
-1900003,19,3,2,Capability,85.0,19,3
-1900003,19,3,2,Priorities,56.0,19,3
-1900003,19,3,2,Collaboration,75.0,19,3
-1900003,19,3,2,Psych. Safety,95.0,19,3
-1900003,19,3,2,Cognitive Load,68.0,19,3
-1900003,19,3,2,Leadership,79.0,19,3
-1900003,19,3,2,Solution Fit,88.0,19,3
-1900003,19,3,2,Innovation,70.0,19,3
-1900003,19,3,2,Ambition,63.0,19,3
-1700003,17,3,2,Wellbeing,89.0,17,3
-1700003,17,3,2,Team Access,95.0,17,3
-1700003,17,3,2,Productivity,100.0,17,3
-1700003,17,3,2,Capacity,94.0,17,3
-1700003,17,3,2,Capability,74.0,17,3
-1700003,17,3,2,Priorities,81.0,17,3
-1700003,17,3,2,Collaboration,100.0,17,3
-1700003,17,3,2,Psych. Safety,91.0,17,3
-1700003,17,3,2,Cognitive Load,65.0,17,3
-1700003,17,3,2,Leadership,87.0,17,3
-1700003,17,3,2,Solution Fit,87.0,17,3
-1700003,17,3,2,Innovation,95.0,17,3
-1700003,17,3,2,Ambition,100.0,17,3
-2500000,25,0,2,Wellbeing,28.0,25,0
-2500000,25,0,2,Team Access,91.0,25,0
-2500000,25,0,2,Productivity,54.0,25,0
-2500000,25,0,2,Capacity,15.0,25,0
-2500000,25,0,2,Capability,76.0,25,0
-2500000,25,0,2,Priorities,74.0,25,0
-2500000,25,0,2,Collaboration,78.0,25,0
-2500000,25,0,2,Psych. Safety,79.0,25,0
-2500000,25,0,2,Cognitive Load,71.0,25,0
-2500000,25,0,2,Leadership,82.0,25,0
-2500000,25,0,2,Solution Fit,81.0,25,0
-2500000,25,0,2,Innovation,75.0,25,0
-2500000,25,0,2,Ambition,78.0,25,0
-2600004,26,4,2,Wellbeing,84.0,26,4
-2600004,26,4,2,Team Access,31.0,26,4
-2600004,26,4,2,Productivity,39.0,26,4
-2600004,26,4,2,Capacity,17.0,26,4
-2600004,26,4,2,Capability,11.0,26,4
-2600004,26,4,2,Priorities,73.0,26,4
-2600004,26,4,2,Collaboration,85.0,26,4
-2600004,26,4,2,Psych. Safety,27.0,26,4
-2600004,26,4,2,Cognitive Load,33.0,26,4
-2600004,26,4,2,Leadership,78.0,26,4
-2600004,26,4,2,Solution Fit,56.0,26,4
-2600004,26,4,2,Innovation,66.0,26,4
-2600004,26,4,2,Ambition,28.0,26,4
-400007,4,7,2,Wellbeing,-1.0,4,7
-400007,4,7,2,Team Access,30.0,4,7
-400007,4,7,2,Productivity,42.0,4,7
-400007,4,7,2,Capacity,31.0,4,7
-400007,4,7,2,Capability,27.0,4,7
-400007,4,7,2,Priorities,24.0,4,7
-400007,4,7,2,Collaboration,76.0,4,7
-400007,4,7,2,Psych. Safety,74.0,4,7
-400007,4,7,2,Cognitive Load,67.0,4,7
-400007,4,7,2,Leadership,39.0,4,7
-400007,4,7,2,Solution Fit,29.0,4,7
-400007,4,7,2,Innovation,32.0,4,7
-400007,4,7,2,Ambition,36.0,4,7
-400005,4,5,2,Wellbeing,20.0,4,5
-400005,4,5,2,Team Access,35.0,4,5
-400005,4,5,2,Productivity,11.0,4,5
-400005,4,5,2,Capacity,17.0,4,5
-400005,4,5,2,Capability,29.0,4,5
-400005,4,5,2,Priorities,36.0,4,5
-400005,4,5,2,Collaboration,22.0,4,5
-400005,4,5,2,Psych. Safety,45.0,4,5
-400005,4,5,2,Cognitive Load,49.0,4,5
-400005,4,5,2,Leadership,56.0,4,5
-400005,4,5,2,Solution Fit,14.0,4,5
-400005,4,5,2,Innovation,20.0,4,5
-400005,4,5,2,Ambition,7.0,4,5
-2600000,26,0,2,Wellbeing,79.0,26,0
-2600000,26,0,2,Team Access,75.0,26,0
-2600000,26,0,2,Productivity,72.0,26,0
-2600000,26,0,2,Capacity,58.0,26,0
-2600000,26,0,2,Capability,59.0,26,0
-2600000,26,0,2,Priorities,55.0,26,0
-2600000,26,0,2,Collaboration,70.0,26,0
-2600000,26,0,2,Psych. Safety,65.0,26,0
-2600000,26,0,2,Cognitive Load,58.0,26,0
-2600000,26,0,2,Leadership,59.0,26,0
-2600000,26,0,2,Solution Fit,65.0,26,0
-2600000,26,0,2,Innovation,30.0,26,0
-2600000,26,0,2,Ambition,54.0,26,0
-1900002,19,2,2,Wellbeing,12.0,19,2
-1900002,19,2,2,Team Access,22.0,19,2
-1900002,19,2,2,Productivity,34.0,19,2
-1900002,19,2,2,Capacity,9.0,19,2
-1900002,19,2,2,Capability,42.0,19,2
-1900002,19,2,2,Priorities,30.0,19,2
-1900002,19,2,2,Collaboration,35.0,19,2
-1900002,19,2,2,Psych. Safety,46.0,19,2
-1900002,19,2,2,Cognitive Load,58.0,19,2
-1900002,19,2,2,Leadership,43.0,19,2
-1900002,19,2,2,Solution Fit,68.0,19,2
-1900002,19,2,2,Innovation,65.0,19,2
-1900002,19,2,2,Ambition,54.0,19,2
-200001,2,1,2,Wellbeing,20.0,2,1
-200001,2,1,2,Team Access,70.0,2,1
-200001,2,1,2,Productivity,50.0,2,1
-200001,2,1,2,Capacity,69.0,2,1
-200001,2,1,2,Capability,84.0,2,1
-200001,2,1,2,Priorities,30.0,2,1
-200001,2,1,2,Collaboration,74.0,2,1
-200001,2,1,2,Psych. Safety,71.0,2,1
-200001,2,1,2,Cognitive Load,50.0,2,1
-200001,2,1,2,Leadership,50.0,2,1
-200001,2,1,2,Solution Fit,28.0,2,1
-200001,2,1,2,Innovation,40.0,2,1
-200001,2,1,2,Ambition,41.0,2,1
-300003,3,3,2,Wellbeing,72.0,3,3
-300003,3,3,2,Team Access,67.0,3,3
-300003,3,3,2,Productivity,69.0,3,3
-300003,3,3,2,Capacity,73.0,3,3
-300003,3,3,2,Capability,70.0,3,3
-300003,3,3,2,Priorities,72.0,3,3
-300003,3,3,2,Collaboration,74.0,3,3
-300003,3,3,2,Psych. Safety,71.0,3,3
-300003,3,3,2,Cognitive Load,74.0,3,3
-300003,3,3,2,Leadership,71.0,3,3
-300003,3,3,2,Solution Fit,59.0,3,3
-300003,3,3,2,Innovation,61.0,3,3
-300003,3,3,2,Ambition,54.0,3,3
-400004,4,4,2,Wellbeing,30.0,4,4
-400004,4,4,2,Team Access,37.0,4,4
-400004,4,4,2,Productivity,47.0,4,4
-400004,4,4,2,Capacity,38.0,4,4
-400004,4,4,2,Capability,42.0,4,4
-400004,4,4,2,Priorities,30.0,4,4
-400004,4,4,2,Collaboration,50.0,4,4
-400004,4,4,2,Psych. Safety,54.0,4,4
-400004,4,4,2,Cognitive Load,58.0,4,4
-400004,4,4,2,Leadership,35.0,4,4
-400004,4,4,2,Solution Fit,40.0,4,4
-400004,4,4,2,Innovation,50.0,4,4
-400004,4,4,2,Ambition,35.0,4,4
-1900004,19,4,2,Wellbeing,71.0,19,4
-1900004,19,4,2,Team Access,61.0,19,4
-1900004,19,4,2,Productivity,56.0,19,4
-1900004,19,4,2,Capacity,52.0,19,4
-1900004,19,4,2,Capability,51.0,19,4
-1900004,19,4,2,Priorities,46.0,19,4
-1900004,19,4,2,Collaboration,50.0,19,4
-1900004,19,4,2,Psych. Safety,54.0,19,4
-1900004,19,4,2,Cognitive Load,35.0,19,4
-1900004,19,4,2,Leadership,50.0,19,4
-1900004,19,4,2,Solution Fit,46.0,19,4
-1900004,19,4,2,Innovation,58.0,19,4
-1900004,19,4,2,Ambition,60.0,19,4
-3500004,35,4,2,Wellbeing,63.0,35,4
-3500004,35,4,2,Team Access,54.0,35,4
-3500004,35,4,2,Productivity,44.0,35,4
-3500004,35,4,2,Capacity,43.0,35,4
-3500004,35,4,2,Capability,55.0,35,4
-3500004,35,4,2,Priorities,46.0,35,4
-3500004,35,4,2,Collaboration,84.0,35,4
-3500004,35,4,2,Psych. Safety,69.0,35,4
-3500004,35,4,2,Cognitive Load,31.0,35,4
-3500004,35,4,2,Leadership,62.0,35,4
-3500004,35,4,2,Solution Fit,66.0,35,4
-3500004,35,4,2,Innovation,50.0,35,4
-3500004,35,4,2,Ambition,54.0,35,4
-400001,4,1,2,Wellbeing,46.0,4,1
-400001,4,1,2,Team Access,40.0,4,1
-400001,4,1,2,Productivity,33.0,4,1
-400001,4,1,2,Capacity,35.0,4,1
-400001,4,1,2,Capability,30.0,4,1
-400001,4,1,2,Priorities,45.0,4,1
-400001,4,1,2,Collaboration,40.0,4,1
-400001,4,1,2,Psych. Safety,66.0,4,1
-400001,4,1,2,Cognitive Load,66.0,4,1
-400001,4,1,2,Leadership,48.0,4,1
-400001,4,1,2,Solution Fit,39.0,4,1
-400001,4,1,2,Innovation,35.0,4,1
-400001,4,1,2,Ambition,35.0,4,1
-300000,3,0,2,Wellbeing,75.0,3,0
-300000,3,0,2,Team Access,68.0,3,0
-300000,3,0,2,Productivity,60.0,3,0
-300000,3,0,2,Capacity,62.0,3,0
-300000,3,0,2,Capability,59.0,3,0
-300000,3,0,2,Priorities,66.0,3,0
-300000,3,0,2,Collaboration,62.0,3,0
-300000,3,0,2,Psych. Safety,54.0,3,0
-300000,3,0,2,Cognitive Load,67.0,3,0
-300000,3,0,2,Leadership,73.0,3,0
-300000,3,0,2,Solution Fit,69.0,3,0
-300000,3,0,2,Innovation,69.0,3,0
-300000,3,0,2,Ambition,68.0,3,0
-1200006,12,6,2,Wellbeing,86.0,12,6
-1200006,12,6,2,Team Access,78.0,12,6
-1200006,12,6,2,Productivity,82.0,12,6
-1200006,12,6,2,Capacity,76.0,12,6
-1200006,12,6,2,Capability,95.0,12,6
-1200006,12,6,2,Priorities,96.0,12,6
-1200006,12,6,2,Collaboration,93.0,12,6
-1200006,12,6,2,Psych. Safety,96.0,12,6
-1200006,12,6,2,Cognitive Load,93.0,12,6
-1200006,12,6,2,Leadership,91.0,12,6
-1200006,12,6,2,Solution Fit,92.0,12,6
-1200006,12,6,2,Innovation,94.0,12,6
-1200006,12,6,2,Ambition,88.0,12,6
-1900006,19,6,2,Wellbeing,97.0,19,6
-1900006,19,6,2,Team Access,97.0,19,6
-1900006,19,6,2,Productivity,98.0,19,6
-1900006,19,6,2,Capacity,99.0,19,6
-1900006,19,6,2,Capability,100.0,19,6
-1900006,19,6,2,Priorities,96.0,19,6
-1900006,19,6,2,Collaboration,96.0,19,6
-1900006,19,6,2,Psych. Safety,96.0,19,6
-1900006,19,6,2,Cognitive Load,95.0,19,6
-1900006,19,6,2,Leadership,95.0,19,6
-1900006,19,6,2,Solution Fit,100.0,19,6
-1900006,19,6,2,Innovation,95.0,19,6
-1900006,19,6,2,Ambition,99.0,19,6
-2700006,27,6,2,Wellbeing,72.0,27,6
-2700006,27,6,2,Team Access,59.0,27,6
-2700006,27,6,2,Productivity,43.0,27,6
-2700006,27,6,2,Capacity,36.0,27,6
-2700006,27,6,2,Capability,68.0,27,6
-2700006,27,6,2,Priorities,46.0,27,6
-2700006,27,6,2,Collaboration,71.0,27,6
-2700006,27,6,2,Psych. Safety,54.0,27,6
-2700006,27,6,2,Cognitive Load,51.0,27,6
-2700006,27,6,2,Leadership,62.0,27,6
-2700006,27,6,2,Solution Fit,46.0,27,6
-2700006,27,6,2,Innovation,41.0,27,6
-2700006,27,6,2,Ambition,60.0,27,6
-2700007,27,7,2,Wellbeing,73.0,27,7
-2700007,27,7,2,Team Access,73.0,27,7
-2700007,27,7,2,Productivity,51.0,27,7
-2700007,27,7,2,Capacity,70.0,27,7
-2700007,27,7,2,Capability,30.0,27,7
-2700007,27,7,2,Priorities,39.0,27,7
-2700007,27,7,2,Collaboration,77.0,27,7
-2700007,27,7,2,Psych. Safety,76.0,27,7
-2700007,27,7,2,Cognitive Load,65.0,27,7
-2700007,27,7,2,Leadership,56.0,27,7
-2700007,27,7,2,Solution Fit,13.0,27,7
-2700007,27,7,2,Innovation,22.0,27,7
-2700007,27,7,2,Ambition,66.0,27,7
-300006,3,6,2,Wellbeing,32.0,3,6
-300006,3,6,2,Team Access,78.0,3,6
-300006,3,6,2,Productivity,85.0,3,6
-300006,3,6,2,Capacity,18.0,3,6
-300006,3,6,2,Capability,76.0,3,6
-300006,3,6,2,Priorities,84.0,3,6
-300006,3,6,2,Collaboration,68.0,3,6
-300006,3,6,2,Psych. Safety,77.0,3,6
-300006,3,6,2,Cognitive Load,79.0,3,6
-300006,3,6,2,Leadership,80.0,3,6
-300006,3,6,2,Solution Fit,88.0,3,6
-300006,3,6,2,Innovation,87.0,3,6
-300006,3,6,2,Ambition,100.0,3,6
-2600001,26,1,2,Wellbeing,8.0,26,1
-2600001,26,1,2,Team Access,68.0,26,1
-2600001,26,1,2,Productivity,43.0,26,1
-2600001,26,1,2,Capacity,54.0,26,1
-2600001,26,1,2,Capability,58.0,26,1
-2600001,26,1,2,Priorities,65.0,26,1
-2600001,26,1,2,Collaboration,79.0,26,1
-2600001,26,1,2,Psych. Safety,87.0,26,1
-2600001,26,1,2,Cognitive Load,70.0,26,1
-2600001,26,1,2,Leadership,85.0,26,1
-2600001,26,1,2,Solution Fit,71.0,26,1
-2600001,26,1,2,Innovation,38.0,26,1
-2600001,26,1,2,Ambition,55.0,26,1
-2400001,24,1,2,Wellbeing,93.0,24,1
-2400001,24,1,2,Team Access,88.0,24,1
-2400001,24,1,2,Productivity,67.0,24,1
-2400001,24,1,2,Capacity,67.0,24,1
-2400001,24,1,2,Capability,73.0,24,1
-2400001,24,1,2,Priorities,70.0,24,1
-2400001,24,1,2,Collaboration,79.0,24,1
-2400001,24,1,2,Psych. Safety,85.0,24,1
-2400001,24,1,2,Cognitive Load,75.0,24,1
-2400001,24,1,2,Leadership,62.0,24,1
-2400001,24,1,2,Solution Fit,93.0,24,1
-2400001,24,1,2,Innovation,94.0,24,1
-2400001,24,1,2,Ambition,92.0,24,1
-400002,4,2,2,Wellbeing,68.0,4,2
-400002,4,2,2,Team Access,60.0,4,2
-400002,4,2,2,Productivity,30.0,4,2
-400002,4,2,2,Capacity,36.0,4,2
-400002,4,2,2,Capability,42.0,4,2
-400002,4,2,2,Priorities,39.0,4,2
-400002,4,2,2,Collaboration,58.0,4,2
-400002,4,2,2,Psych. Safety,65.0,4,2
-400002,4,2,2,Cognitive Load,69.0,4,2
-400002,4,2,2,Leadership,50.0,4,2
-400002,4,2,2,Solution Fit,46.0,4,2
-400002,4,2,2,Innovation,20.0,4,2
-400002,4,2,2,Ambition,23.0,4,2
-2700003,27,3,2,Wellbeing,96.0,27,3
-2700003,27,3,2,Team Access,51.0,27,3
-2700003,27,3,2,Productivity,59.0,27,3
-2700003,27,3,2,Capacity,66.0,27,3
-2700003,27,3,2,Capability,63.0,27,3
-2700003,27,3,2,Priorities,60.0,27,3
-2700003,27,3,2,Collaboration,70.0,27,3
-2700003,27,3,2,Psych. Safety,73.0,27,3
-2700003,27,3,2,Cognitive Load,68.0,27,3
-2700003,27,3,2,Leadership,62.0,27,3
-2700003,27,3,2,Solution Fit,39.0,27,3
-2700003,27,3,2,Innovation,50.0,27,3
-2700003,27,3,2,Ambition,59.0,27,3
-2600005,26,5,2,Wellbeing,66.0,26,5
-2600005,26,5,2,Team Access,66.0,26,5
-2600005,26,5,2,Productivity,70.0,26,5
-2600005,26,5,2,Capacity,74.0,26,5
-2600005,26,5,2,Capability,79.0,26,5
-2600005,26,5,2,Priorities,90.0,26,5
-2600005,26,5,2,Collaboration,55.0,26,5
-2600005,26,5,2,Psych. Safety,54.0,26,5
-2600005,26,5,2,Cognitive Load,58.0,26,5
-2600005,26,5,2,Leadership,63.0,26,5
-2600005,26,5,2,Solution Fit,90.0,26,5
-2600005,26,5,2,Innovation,75.0,26,5
-2600005,26,5,2,Ambition,78.0,26,5
-1900008,19,8,2,Wellbeing,30.0,19,8
-1900008,19,8,2,Team Access,36.0,19,8
-1900008,19,8,2,Productivity,20.0,19,8
-1900008,19,8,2,Capacity,83.0,19,8
-1900008,19,8,2,Capability,75.0,19,8
-1900008,19,8,2,Priorities,15.0,19,8
-1900008,19,8,2,Collaboration,40.0,19,8
-1900008,19,8,2,Psych. Safety,93.0,19,8
-1900008,19,8,2,Cognitive Load,88.0,19,8
-1900008,19,8,2,Leadership,31.0,19,8
-1900008,19,8,2,Solution Fit,26.0,19,8
-1900008,19,8,2,Innovation,47.0,19,8
-1900008,19,8,2,Ambition,84.0,19,8
-200000,2,0,2,Wellbeing,76.0,2,0
-200000,2,0,2,Team Access,73.0,2,0
-200000,2,0,2,Productivity,59.0,2,0
-200000,2,0,2,Capacity,-1.0,2,0
-200000,2,0,2,Capability,65.0,2,0
-200000,2,0,2,Priorities,64.0,2,0
-200000,2,0,2,Collaboration,75.0,2,0
-200000,2,0,2,Psych. Safety,91.0,2,0
-200000,2,0,2,Cognitive Load,62.0,2,0
-200000,2,0,2,Leadership,30.0,2,0
-200000,2,0,2,Solution Fit,65.0,2,0
-200000,2,0,2,Innovation,59.0,2,0
-200000,2,0,2,Ambition,40.0,2,0
-2600003,26,3,2,Wellbeing,100.0,26,3
-2600003,26,3,2,Team Access,95.0,26,3
-2600003,26,3,2,Productivity,65.0,26,3
-2600003,26,3,2,Capacity,70.0,26,3
-2600003,26,3,2,Capability,70.0,26,3
-2600003,26,3,2,Priorities,90.0,26,3
-2600003,26,3,2,Collaboration,90.0,26,3
-2600003,26,3,2,Psych. Safety,85.0,26,3
-2600003,26,3,2,Cognitive Load,75.0,26,3
-2600003,26,3,2,Leadership,50.0,26,3
-2600003,26,3,2,Solution Fit,70.0,26,3
-2600003,26,3,2,Innovation,35.0,26,3
-2600003,26,3,2,Ambition,60.0,26,3
-1100005,11,5,2,Wellbeing,68.0,11,5
-1100005,11,5,2,Team Access,71.0,11,5
-1100005,11,5,2,Productivity,40.0,11,5
-1100005,11,5,2,Capacity,23.0,11,5
-1100005,11,5,2,Capability,77.0,11,5
-1100005,11,5,2,Priorities,35.0,11,5
-1100005,11,5,2,Collaboration,39.0,11,5
-1100005,11,5,2,Psych. Safety,66.0,11,5
-1100005,11,5,2,Cognitive Load,80.0,11,5
-1100005,11,5,2,Leadership,72.0,11,5
-1100005,11,5,2,Solution Fit,75.0,11,5
-1100005,11,5,2,Innovation,75.0,11,5
-1100005,11,5,2,Ambition,80.0,11,5
-200006,2,6,2,Wellbeing,35.0,2,6
-200006,2,6,2,Team Access,86.0,2,6
-200006,2,6,2,Productivity,62.0,2,6
-200006,2,6,2,Capacity,72.0,2,6
-200006,2,6,2,Capability,76.0,2,6
-200006,2,6,2,Priorities,37.0,2,6
-200006,2,6,2,Collaboration,82.0,2,6
-200006,2,6,2,Psych. Safety,87.0,2,6
-200006,2,6,2,Cognitive Load,27.0,2,6
-200006,2,6,2,Leadership,66.0,2,6
-200006,2,6,2,Solution Fit,64.0,2,6
-200006,2,6,2,Innovation,71.0,2,6
-200006,2,6,2,Ambition,76.0,2,6
-1200003,12,3,2,Wellbeing,93.0,12,3
-1200003,12,3,2,Team Access,89.0,12,3
-1200003,12,3,2,Productivity,77.0,12,3
-1200003,12,3,2,Capacity,100.0,12,3
-1200003,12,3,2,Capability,95.0,12,3
-1200003,12,3,2,Priorities,86.0,12,3
-1200003,12,3,2,Collaboration,83.0,12,3
-1200003,12,3,2,Psych. Safety,92.0,12,3
-1200003,12,3,2,Cognitive Load,70.0,12,3
-1200003,12,3,2,Leadership,99.0,12,3
-1200003,12,3,2,Solution Fit,85.0,12,3
-1200003,12,3,2,Innovation,100.0,12,3
-1200003,12,3,2,Ambition,100.0,12,3
-200003,2,3,2,Wellbeing,33.0,2,3
-200003,2,3,2,Team Access,78.0,2,3
-200003,2,3,2,Productivity,70.0,2,3
-200003,2,3,2,Capacity,73.0,2,3
-200003,2,3,2,Capability,68.0,2,3
-200003,2,3,2,Priorities,83.0,2,3
-200003,2,3,2,Collaboration,90.0,2,3
-200003,2,3,2,Psych. Safety,78.0,2,3
-200003,2,3,2,Cognitive Load,86.0,2,3
-200003,2,3,2,Leadership,97.0,2,3
-200003,2,3,2,Solution Fit,80.0,2,3
-200003,2,3,2,Innovation,64.0,2,3
-200003,2,3,2,Ambition,70.0,2,3
-1900001,19,1,2,Wellbeing,20.0,19,1
-1900001,19,1,2,Team Access,72.0,19,1
-1900001,19,1,2,Productivity,40.0,19,1
-1900001,19,1,2,Capacity,79.0,19,1
-1900001,19,1,2,Capability,75.0,19,1
-1900001,19,1,2,Priorities,32.0,19,1
-1900001,19,1,2,Collaboration,47.0,19,1
-1900001,19,1,2,Psych. Safety,85.0,19,1
-1900001,19,1,2,Cognitive Load,58.0,19,1
-1900001,19,1,2,Leadership,62.0,19,1
-1900001,19,1,2,Solution Fit,60.0,19,1
-1900001,19,1,2,Innovation,68.0,19,1
-1900001,19,1,2,Ambition,54.0,19,1
-1200000,12,0,2,Wellbeing,85.0,12,0
-1200000,12,0,2,Team Access,91.0,12,0
-1200000,12,0,2,Productivity,81.0,12,0
-1200000,12,0,2,Capacity,88.0,12,0
-1200000,12,0,2,Capability,93.0,12,0
-1200000,12,0,2,Priorities,100.0,12,0
-1200000,12,0,2,Collaboration,72.0,12,0
-1200000,12,0,2,Psych. Safety,81.0,12,0
-1200000,12,0,2,Cognitive Load,74.0,12,0
-1200000,12,0,2,Leadership,88.0,12,0
-1200000,12,0,2,Solution Fit,79.0,12,0
-1200000,12,0,2,Innovation,73.0,12,0
-1200000,12,0,2,Ambition,66.0,12,0
-1900007,19,7,2,Wellbeing,93.0,19,7
-1900007,19,7,2,Team Access,87.0,19,7
-1900007,19,7,2,Productivity,100.0,19,7
-1900007,19,7,2,Capacity,67.0,19,7
-1900007,19,7,2,Capability,94.0,19,7
-1900007,19,7,2,Priorities,87.0,19,7
-1900007,19,7,2,Collaboration,72.0,19,7
-1900007,19,7,2,Psych. Safety,81.0,19,7
-1900007,19,7,2,Cognitive Load,77.0,19,7
-1900007,19,7,2,Leadership,100.0,19,7
-1900007,19,7,2,Solution Fit,90.0,19,7
-1900007,19,7,2,Innovation,85.0,19,7
-1900007,19,7,2,Ambition,78.0,19,7
-1100006,11,6,2,Wellbeing,82.0,11,6
-1100006,11,6,2,Team Access,81.0,11,6
-1100006,11,6,2,Productivity,75.0,11,6
-1100006,11,6,2,Capacity,57.0,11,6
-1100006,11,6,2,Capability,51.0,11,6
-1100006,11,6,2,Priorities,61.0,11,6
-1100006,11,6,2,Collaboration,72.0,11,6
-1100006,11,6,2,Psych. Safety,69.0,11,6
-1100006,11,6,2,Cognitive Load,77.0,11,6
-1100006,11,6,2,Leadership,58.0,11,6
-1100006,11,6,2,Solution Fit,78.0,11,6
-1100006,11,6,2,Innovation,73.0,11,6
-1100006,11,6,2,Ambition,74.0,11,6
-1800008,18,8,2,Wellbeing,40.0,18,8
-1800008,18,8,2,Team Access,62.0,18,8
-1800008,18,8,2,Productivity,65.0,18,8
-1800008,18,8,2,Capacity,65.0,18,8
-1800008,18,8,2,Capability,68.0,18,8
-1800008,18,8,2,Priorities,63.0,18,8
-1800008,18,8,2,Collaboration,68.0,18,8
-1800008,18,8,2,Psych. Safety,61.0,18,8
-1800008,18,8,2,Cognitive Load,46.0,18,8
-1800008,18,8,2,Leadership,62.0,18,8
-1800008,18,8,2,Solution Fit,60.0,18,8
-1800008,18,8,2,Innovation,57.0,18,8
-1800008,18,8,2,Ambition,55.0,18,8
-1200005,12,5,2,Wellbeing,60.0,12,5
-1200005,12,5,2,Team Access,64.0,12,5
-1200005,12,5,2,Productivity,54.0,12,5
-1200005,12,5,2,Capacity,38.0,12,5
-1200005,12,5,2,Capability,70.0,12,5
-1200005,12,5,2,Priorities,46.0,12,5
-1200005,12,5,2,Collaboration,42.0,12,5
-1200005,12,5,2,Psych. Safety,58.0,12,5
-1200005,12,5,2,Cognitive Load,63.0,12,5
-1200005,12,5,2,Leadership,76.0,12,5
-1200005,12,5,2,Solution Fit,79.0,12,5
-1200005,12,5,2,Innovation,59.0,12,5
-1200005,12,5,2,Ambition,70.0,12,5
-400011,4,11,2,Wellbeing,40.0,4,11
-400011,4,11,2,Team Access,55.0,4,11
-400011,4,11,2,Productivity,46.0,4,11
-400011,4,11,2,Capacity,31.0,4,11
-400011,4,11,2,Capability,39.0,4,11
-400011,4,11,2,Priorities,68.0,4,11
-400011,4,11,2,Collaboration,63.0,4,11
-400011,4,11,2,Psych. Safety,53.0,4,11
-400011,4,11,2,Cognitive Load,47.0,4,11
-400011,4,11,2,Leadership,58.0,4,11
-400011,4,11,2,Solution Fit,37.0,4,11
-400011,4,11,2,Innovation,42.0,4,11
-400011,4,11,2,Ambition,48.0,4,11
-200005,2,5,2,Wellbeing,69.0,2,5
-200005,2,5,2,Team Access,90.0,2,5
-200005,2,5,2,Productivity,95.0,2,5
-200005,2,5,2,Capacity,74.0,2,5
-200005,2,5,2,Capability,66.0,2,5
-200005,2,5,2,Priorities,88.0,2,5
-200005,2,5,2,Collaboration,98.0,2,5
-200005,2,5,2,Psych. Safety,90.0,2,5
-200005,2,5,2,Cognitive Load,72.0,2,5
-200005,2,5,2,Leadership,94.0,2,5
-200005,2,5,2,Solution Fit,81.0,2,5
-200005,2,5,2,Innovation,70.0,2,5
-200005,2,5,2,Ambition,58.0,2,5
-2300002,23,2,2,Wellbeing,45.0,23,2
-2300002,23,2,2,Team Access,60.0,23,2
-2300002,23,2,2,Productivity,40.0,23,2
-2300002,23,2,2,Capacity,67.0,23,2
-2300002,23,2,2,Capability,41.0,23,2
-2300002,23,2,2,Priorities,36.0,23,2
-2300002,23,2,2,Collaboration,37.0,23,2
-2300002,23,2,2,Psych. Safety,66.0,23,2
-2300002,23,2,2,Cognitive Load,50.0,23,2
-2300002,23,2,2,Leadership,56.0,23,2
-2300002,23,2,2,Solution Fit,41.0,23,2
-2300002,23,2,2,Innovation,44.0,23,2
-2300002,23,2,2,Ambition,49.0,23,2
-2600006,26,6,2,Wellbeing,40.0,26,6
-2600006,26,6,2,Team Access,70.0,26,6
-2600006,26,6,2,Productivity,83.0,26,6
-2600006,26,6,2,Capacity,38.0,26,6
-2600006,26,6,2,Capability,48.0,26,6
-2600006,26,6,2,Priorities,63.0,26,6
-2600006,26,6,2,Collaboration,67.0,26,6
-2600006,26,6,2,Psych. Safety,84.0,26,6
-2600006,26,6,2,Cognitive Load,68.0,26,6
-2600006,26,6,2,Leadership,75.0,26,6
-2600006,26,6,2,Solution Fit,69.0,26,6
-2600006,26,6,2,Innovation,73.0,26,6
-2600006,26,6,2,Ambition,63.0,26,6
-1700002,17,2,2,Wellbeing,68.0,17,2
-1700002,17,2,2,Team Access,63.0,17,2
-1700002,17,2,2,Productivity,78.0,17,2
-1700002,17,2,2,Capacity,82.0,17,2
-1700002,17,2,2,Capability,66.0,17,2
-1700002,17,2,2,Priorities,70.0,17,2
-1700002,17,2,2,Collaboration,70.0,17,2
-1700002,17,2,2,Psych. Safety,86.0,17,2
-1700002,17,2,2,Cognitive Load,58.0,17,2
-1700002,17,2,2,Leadership,92.0,17,2
-1700002,17,2,2,Solution Fit,63.0,17,2
-1700002,17,2,2,Innovation,76.0,17,2
-1700002,17,2,2,Ambition,86.0,17,2
-300004,3,4,2,Wellbeing,79.0,3,4
-300004,3,4,2,Team Access,68.0,3,4
-300004,3,4,2,Productivity,61.0,3,4
-300004,3,4,2,Capacity,57.0,3,4
-300004,3,4,2,Capability,59.0,3,4
-300004,3,4,2,Priorities,67.0,3,4
-300004,3,4,2,Collaboration,80.0,3,4
-300004,3,4,2,Psych. Safety,72.0,3,4
-300004,3,4,2,Cognitive Load,58.0,3,4
-300004,3,4,2,Leadership,62.0,3,4
-300004,3,4,2,Solution Fit,47.0,3,4
